,Cód. Cliente,Dt. Operação,Cód. Corretora,Cód. Título,Chave,Quantidade,Valor Líquido,Preço,Preço Var
0,Cliente 12,2023-04-24,XPIN,VALE3,41951A,300,-23225.986381829567,77.41995460609856,81.27874510107539
153758,Cliente 12,2023-04-24,XPIN,VALE3,41952A,100,-7575.865965358261,75.75865965358261,
153763,Cliente 12,2023-04-24,XPIN,VALE3,41954A,300,-24410.735305434784,81.36911768478261,
0,Cliente 12,2023-04-25,XPIN,ALPA4,29314A,5100,-38333.79989298707,7.537660473849966,0.3879605553434405
0,Cliente 12,2023-04-25,XPIN,ALPA4,29315A,8500,-62458.7696647356,7.373877320464834,0.37121116178793
0,Cliente 12,2023-04-25,XPIN,BPAN4,14413A,2400,-13688.278464525001,5.765735815466667,0.172711919094063
0,Cliente 12,2023-04-25,XPIN,BPAN4,14414A,2500,-13338.52372265,5.26893113761,0.29900127459495707
0,Cliente 12,2023-04-25,XPIN,BRFS3,42889A,900,-5741.123163012,6.2316026162,0.7429306158524216
153939,Cliente 12,2023-04-25,XPIN,CBAV3,41961A,300,-1877.0786076644997,6.256928692214999,
0,Cliente 12,2023-04-25,XPIN,CBAV3,41962A,1600,-8831.605538411999,5.519753461507499,0.6374441939292362
0,Cliente 12,2023-04-25,XPIN,CEAB3,19990A,600,-1824.807203432043,3.041345339053405,0.059456151623718104
153978,Cliente 12,2023-04-25,XPIN,CEAB3,19991A,200,-537.0980837875269,2.6854904189376345,
0,Cliente 12,2023-04-25,XPIN,CEAB3,19992A,2200,-5989.43214731785,2.7739128688544805,0.0635541941243388
0,Cliente 12,2023-04-25,XPIN,CEAB3,19993A,6100,-18019.121192770323,2.950521453842101,0.06441047836791058
0,Cliente 12,2023-04-25,XPIN,CSNA3,18516A,300,-4334.963517291,14.513588123759998,0.07306074093911667
154011,Cliente 12,2023-04-25,XPIN,CSNA3,18517A,600,-9129.635331893998,15.216058886489998,
0,Cliente 12,2023-04-25,XPIN,CVCB3,43983A,1400,-4365.623981235,3.09691276928,0.06756959138639093
154062,Cliente 12,2023-04-25,XPIN,CVCB3,43984A,500,-1461.3740765249997,2.9227481530499997,
0,Cliente 12,2023-04-25,XPIN,CYRE3,43985A,8600,-135270.8961611586,16.17520505857716,1.7912840046932073
0,Cliente 12,2023-04-25,XPIN,CYRE3,43986A,11400,-183065.74334842703,15.999593334845596,1.7931267813250487
154153,Cliente 12,2023-04-25,XPIN,DXCO3,18518A,500,-3117.653240060309,6.235306480120618,
0,Cliente 12,2023-04-25,XPIN,DXCO3,18519A,4200,-24833.629641176496,6.061216852037114,0.29439657807666025
0,Cliente 12,2023-04-25,XPIN,DXCO3,18520A,4400,-25911.503430840206,5.896241163980928,0.11951990506270879
154163,Cliente 12,2023-04-25,XPIN,DXCO3,18521A,400,-2264.686905680825,5.661717264202062,
154210,Cliente 12,2023-04-25,XPIN,EVEN3,29316A,100,-432.92585676499993,4.329258567649999,
154255,Cliente 12,2023-04-25,XPIN,GOLL4,22335A,100,-586.2295483199999,5.8622954832,
0,Cliente 12,2023-04-25,XPIN,GOLL4,22336A,1800,-11791.56481308,6.5160584736,0.3466803152320607
154279,Cliente 12,2023-04-25,XPIN,GUAR3,29320A,200,-877.5728688986302,4.387864344493151,
154281,Cliente 12,2023-04-25,XPIN,GUAR3,29321A,100,-390.8140513739726,3.908140513739726,
0,Cliente 12,2023-04-25,XPIN,GUAR3,29322A,2500,-10921.788292315068,4.326568136626223,0.10397564505087488
0,Cliente 12,2023-04-25,XPIN,GUAR3,29324A,2000,-9336.290944073973,4.697814911808218,0.11525831233462787
154300,Cliente 12,2023-04-25,XPIN,GUAR3,29325A,200,-888.1387284000001,4.440693642,
0,Cliente 12,2023-04-25,XPIN,GUAR3,29326A,900,-3887.7614359589033,4.335782591315068,0.04171945027124535
0,Cliente 12,2023-04-25,XPIN,GUAR3,29327A,900,-3735.645509358904,4.2531003658835616,0.18868150757985347
0,Cliente 12,2023-04-25,XPIN,ITUB4,43987A,2600,-71550.794109141,27.276378291536254,2.5070311743615985
0,Cliente 12,2023-04-25,XPIN,ITUB4,43988A,7300,-191034.26154109053,26.38285404159094,3.836692156502585
154372,Cliente 12,2023-04-25,XPIN,JHSF3,3793A,200,-814.7207918199999,4.0736039591,
0,Cliente 12,2023-04-25,XPIN,JHSF3,3794A,1000,-3761.5969377,3.801345602025,0.0763380090257522
